,Unnamed: 0,Unnamed: 0.1,name,epochs,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,act_layer,optimizer,activation,batch_size,num_layers,weight_decay,learning_rate,dropout,validation_split,layer_7,layer_8,layer_9,layer_10,lr,MSE,loss,_step,epoch,graph,MSE_diff,_runtime,val_loss,MSE_train,_timestamp,best_epoch,best_val_loss,RMSPE,num_nodes_total
48,48,48,wandering-sweep-103,1000.0,591,418,657,404,961,954,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000189119,0.002280823,0.001688378,220.0,219.0,"{'path': 'media/graph/graph_summary_823c73c7.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '823c73c788808f5313058aeea003a937342400c4f0c1434fa82986e55645e228'}",0.000205665,14.6597867,0.009481181,0.002075157,1588267708.0,119.0,0.0076012430000000014,4.775796268686511,3985.0
49,49,49,sage-sweep-102,1000.0,732,442,602,680,952,930,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.002758015,0.001657746,153.0,152.0,"{'path': 'media/graph/graph_summary_9e9acae7.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '9e9acae76b4e12d0a258d90103da722df938fad07265ac9a7069e46e90d83eab'}",0.000382064,13.79809189,0.010153838,0.002375951,1588267673.0,52.0,0.007097888,5.251680683362232,4338.0
50,50,50,visionary-sweep-101,1000.0,649,389,639,617,989,937,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003135195,0.0016092,148.0,147.0,"{'path': 'media/graph/graph_summary_87a20325.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '87a2032533812408fcc2b44d5fbafd11bce42a57b69da8b8c0f5d64641360cf9'}",0.000790936,13.39018226,0.009956412,0.002344259,1588267644.0,47.0,0.007441105,5.59928120386894,4220.0
51,51,51,sunny-sweep-100,1000.0,586,363,691,594,958,912,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003354836,0.002028135,149.0,148.0,"{'path': 'media/graph/graph_summary_b2197d46.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'b2197d46d4a78c8fd4cc25378ba84a9947642165d75837e3b5880fde80fec66c'}",0.000524533,12.79477501,0.01093404,0.002830303,1588267614.0,48.0,0.00668024,5.79209461248692,4104.0
52,52,52,woven-sweep-99,1000.0,744,406,724,540,984,948,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000320275,0.003083778,0.0017226,185.0,184.0,"{'path': 'media/graph/graph_summary_28313c41.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '28313c415322a7eb6bcbd5b67dfb08bb8bcf58ae2ae8dac8dc5cc7a807174ffa'}",0.000819339,15.76682544,0.008169598,0.002264439,1588267584.0,84.0,0.007277748,5.553177468801083,4346.0
53,53,53,sage-sweep-98,1000.0,577,376,707,431,982,898,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.002895906,0.0016153970000000002,185.0,184.0,"{'path': 'media/graph/graph_summary_80e5cb49.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '80e5cb4920571b9fd634dfb61418f029c3c3ba17f9b62d71c912edd4bfafc2b3'}",0.000886475,14.64682102,0.007295780999999999,0.002009432,1588267554.0,84.0,0.006159585,5.38136228105858,3971.0
54,54,54,leafy-sweep-97,1000.0,567,470,531,642,984,896,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.003313193,0.001703146,162.0,161.0,"{'path': 'media/graph/graph_summary_bec1e785.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'bec1e785163864cd70837dbf18befa06727ff21b2404494ebaea93a34b3fdaf9'}",0.000852984,13.43905187,0.012716217,0.002460209,1588267524.0,61.0,0.008513195,5.7560342250546075,4090.0
55,55,55,treasured-sweep-96,1000.0,717,317,710,485,1000,981,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.003511501,0.001833487,133.0,132.0,"{'path': 'media/graph/graph_summary_988ff856.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': '988ff8569b43d262e428b82b2dbf63474ecbb31e56eb7e00988397a23c42e1b7'}",0.0007196360000000001,12.07869101,0.007925861999999999,0.002791865,1588267494.0,32.0,0.007279516999999998,5.925791930198023,4210.0
56,56,56,daily-sweep-95,1000.0,641,443,581,447,998,962,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000395401,0.002221555,0.001556054,167.0,166.0,"{'path': 'media/graph/graph_summary_9a4af4ba.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '9a4af4bab2a5a42a0fbc62a8a6984b21683b204d44324aa214e8a58e3e14a446'}",3.73e-05,13.1927104,0.011905241,0.002184216,1588267467.0,66.0,0.007380943,4.7133374587440695,4072.0
57,57,57,young-sweep-94,1000.0,600,298,547,496,986,897,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003657758,0.001952167,123.0,122.0,"{'path': 'media/graph/graph_summary_ce799110.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'ce79911087b27378f8b0ad97513cbac10557d3fe1a641e2c432cf6955b76b792'}",0.000303702,11.2987771,0.011847248,0.003354057,1588267437.0,22.0,0.007934348,6.047940145206465,3824.0
58,58,58,twilight-sweep-93,1000.0,508,304,590,657,965,987,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000259423,0.003499097,0.001676147,226.0,225.0,"{'path': 'media/graph/graph_summary_5e74ea95.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '5e74ea95d6f53cd5e12941b2b77853813cad3319b07a361faa1e758e4ff8c2b0'}",0.001632368,16.72027516,0.008777845,0.00186673,1588267410.0,125.0,0.005671255,5.915316559576503,4011.0
59,59,59,solar-sweep-92,1000.0,569,267,628,565,959,891,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000395401,0.002632735,0.001605734,167.0,166.0,"{'path': 'media/graph/graph_summary_c4b3447f.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'c4b3447f0528e6d6ac051df83e96491e25bac05a60edcbf7dc2365268b283c66'}",0.000537476,13.1597991,0.010947702,0.00209526,1588267378.0,66.0,0.006833335,5.131018417429429,3879.0
60,60,60,fluent-sweep-91,1000.0,663,396,739,542,969,882,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.002936087,0.0017409620000000002,139.0,138.0,"{'path': 'media/graph/graph_summary_1f9e36fd.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '1f9e36fd2c018e7cc334bd31b239a8475b9003167ccb397894177f23e496d5d5'}",0.000267056,12.61126637,0.010258527,0.002669032,1588267348.0,38.0,0.008110605,5.418567153777833,4191.0
61,61,61,northern-sweep-90,1000.0,670,469,683,400,983,967,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.003539051,0.001714151,138.0,137.0,"{'path': 'media/graph/graph_summary_815dfe72.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '815dfe726b12065335290a3f518b8e476f6afe32b2dcb940388549df7603248e'}",0.000950566,12.31904745,0.007618137,0.002588485,1588267319.0,37.0,0.006808741,5.948992351650824,4172.0
62,62,62,happy-sweep-89,1000.0,622,356,668,459,990,962,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003164987,0.0016635,133.0,132.0,"{'path': 'media/graph/graph_summary_8cca5577.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '8cca5577adbb64d22cc1fee24d9b17900361ba4d88ebfe0a35c3a0b08c56d752'}",0.000394441,11.6598115,0.009559314,0.002770545,1588267289.0,32.0,0.007343965999999999,5.625821717758216,4057.0
63,63,63,ancient-sweep-88,1000.0,650,318,669,508,970,903,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000355861,0.002809582,0.001580795,180.0,179.0,"{'path': 'media/graph/graph_summary_c433f5f1.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'c433f5f11e9d84f8291246c2ffc7a03873848c4a4de9e9f0b6a170aef68426e7'}",0.000773735,13.42508936,0.008512944,0.002035847,1588267262.0,79.0,0.006230396,5.3005490281668,4018.0
64,64,64,drawn-sweep-87,1000.0,530,303,649,455,952,959,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000395401,0.002948323,0.001597539,180.0,179.0,"{'path': 'media/graph/graph_summary_a49a5a77.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'a49a5a773e27bf91f558c45793e8d264b55555e0857423793462b4de3b254065'}",0.000811322,13.25554323,0.008912588,0.002137001,1588267234.0,79.0,0.006528590999999999,5.429846222500228,3848.0
65,65,65,prime-sweep-86,1000.0,700,331,742,613,999,945,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,5.34e-05,0.002397582,0.002470071,433.0,432.0,"{'path': 'media/graph/graph_summary_b4e3f5cb.graph.json', 'size': 1134, '_type': 'graph-file', 'sha256': 'b4e3f5cb45af2cdc386ace0dc3567a28f59d6a35687086063ade704132ec0883'}",-0.000234433,26.63974166,0.007085094,0.002632015,1588267204.0,332.0,0.006468267,4.89651100274471,4330.0
66,66,66,twilight-sweep-85,1000.0,534,444,636,549,954,879,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.003307755,0.001990793,152.0,151.0,"{'path': 'media/graph/graph_summary_7e36d8ee.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '7e36d8ee3617bf27b405e2aa70e774c0de5f24a080cd3526a119836fe9537843'}",0.000659207,12.58932471,0.011896762,0.002648548,1588267161.0,51.0,0.006736366999999999,5.75130854675699,3996.0
67,67,67,resilient-sweep-84,1000.0,586,311,675,659,999,827,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.002694971,0.001711436,140.0,139.0,"{'path': 'media/graph/graph_summary_71c9d740.graph.json', 'size': 1134, '_type': 'graph-file', 'sha256': '71c9d7404efbe4bfc2e8150e0b33b4972beef2f5cbf1f671a9178b64018f88a5'}",0.000129516,13.31556129,0.008484891999999999,0.002565455,1588267131.0,39.0,0.007051963000000001,5.191311009754665,4057.0
68,68,68,vibrant-sweep-83,1000.0,565,407,681,431,966,885,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000395401,0.00259952,0.001712861,162.0,161.0,"{'path': 'media/graph/graph_summary_d45c9670.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'd45c9670b96516522e61148a3e936d3a8fb03bf34555a9ce3113b1470aa46da5'}",0.000160724,13.21165991,0.009882311,0.002438795,1588267102.0,61.0,0.0074251080000000014,5.0985488131428145,3935.0
69,69,69,vivid-sweep-82,1000.0,689,346,650,645,994,890,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00023348,0.002307493,0.001725691,238.0,237.0,"{'path': 'media/graph/graph_summary_8bdb0327.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '8bdb0327098cef2af5089fdfc579ac99519d38eb9be4fde116ae67f4e676705b'}",0.000259357,16.93569994,0.007685747,0.002048136,1588267071.0,137.0,0.007238993000000002,4.803637163650061,4214.0
70,70,70,effortless-sweep-81,1000.0,500,381,516,462,1000,939,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.003016079,0.001802781,127.0,126.0,"{'path': 'media/graph/graph_summary_f6f9a3d0.graph.json', 'size': 1135, '_type': 'graph-file', 'sha256': 'f6f9a3d0dc281256b6feded29ee1986955ddcca8bc35e644fa23fbdd0dc36c8f'}",-2.56e-05,11.20602489,0.011557391,0.00304164,1588267037.0,26.0,0.007789588,5.491884011885174,3798.0
71,71,71,vocal-sweep-80,1000.0,660,482,681,616,990,819,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003189526,0.001813999,142.0,141.0,"{'path': 'media/graph/graph_summary_7057e56b.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '7057e56ba5ae0318350869d53f07b8ce6ccad6657c9d3c0b621b243e25455ee6'}",0.000585837,13.45899868,0.010486779,0.002603689,1588267009.0,41.0,0.007091644,5.647588866056027,4248.0
72,72,72,trim-sweep-79,1000.0,516,375,585,567,953,980,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.00354096,0.001908775,128.0,127.0,"{'path': 'media/graph/graph_summary_d31be0cf.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'd31be0cfeff0df1b31e8d3e31e81fb74124b533bca3e7aeb20f32d2f4b62226d'}",0.000311629,11.53414702,0.010175185,0.00322933,1588266977.0,27.0,0.00743481,5.9505966087443705,3976.0
73,73,73,curious-sweep-78,1000.0,590,284,583,532,956,948,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.00315689,0.001454042,165.0,164.0,"{'path': 'media/graph/graph_summary_fecb3b33.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'fecb3b3384728dcf86b837428ad5e53bece1e397f1cb478a5f95747a7fec3c70'}",0.000747814,12.59431195,0.00837422,0.002409076,1588266950.0,64.0,0.007420353,5.618620827213739,3893.0
74,74,74,proud-sweep-77,1000.0,520,360,566,427,958,980,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000355861,0.003747136,0.001757132,153.0,152.0,"{'path': 'media/graph/graph_summary_ab5c50bf.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'ab5c50bfcd8a262c0346437d84dc7544fb1eef4649d690208691e59f49b48c84'}",0.001200532,11.61991787,0.008811434,0.002546604,1588266921.0,52.0,0.007265694,6.121385464092259,3811.0
75,75,75,pious-sweep-76,1000.0,530,406,645,692,985,869,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003448098,0.001679115,161.0,160.0,"{'path': 'media/graph/graph_summary_075bac44.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '075bac44b81e8edab3c8e1e75790ecb8d207644a707f216cf4882acab9928627'}",0.0008753739999999999,14.74156785,0.009669335,0.002572724,1588266894.0,60.0,0.007201295,5.8720507490995,4127.0
76,76,76,dark-sweep-75,1000.0,543,297,650,603,978,969,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.0028443540000000003,0.001588583,158.0,157.0,"{'path': 'media/graph/graph_summary_7d8ce6a1.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '7d8ce6a1fd34b9a32e60c602c4975318284f711f2df4a129a16facb1e7da71a2'}",0.00038419,13.85394216,0.008651275,0.002460164,1588266860.0,57.0,0.006947918000000001,5.333248540992629,4040.0
77,77,77,clean-sweep-74,1000.0,667,265,554,535,994,847,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.0032950970000000003,0.001799721,129.0,128.0,"{'path': 'media/graph/graph_summary_b69d811a.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'b69d811adcb03f593b3f85674c5698758297a1669800ca0f1bc48f03b91107c0'}",0.000415973,11.45735264,0.007740068,0.0028791240000000003,1588266829.0,28.0,0.006549004000000001,5.740293546500911,3862.0
78,78,78,worldly-sweep-73,1000.0,697,327,522,536,963,900,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.0031396970000000003,0.001696046,136.0,135.0,"{'path': 'media/graph/graph_summary_b59e22a6.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'b59e22a61fc3b46dc7b134f454ca3405dbdf2b2569d17f2b6acc9c71ef8aad1f'}",0.000653402,12.75488257,0.010114861,0.002486295,1588266802.0,35.0,0.006465728,5.603299920582513,3945.0
79,79,79,mild-sweep-72,1000.0,603,347,557,554,958,807,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000320275,0.00305033,0.001795536,178.0,177.0,"{'path': 'media/graph/graph_summary_d536b003.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'd536b00356e1dc16cd31b105ad92ea892e85ea83cde91f004572a0085f25c78f'}",0.000946583,14.39050722,0.008208376,0.002103746,1588266774.0,77.0,0.006131941,5.52297926847458,3826.0
80,80,80,crisp-sweep-71,1000.0,583,407,722,600,960,903,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.002594468,0.001976323,146.0,145.0,"{'path': 'media/graph/graph_summary_5cee5284.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '5cee528416aeb268519449157ba41775dd86747b2d54a23b3971351e4a3dd49e'}",-0.000399088,13.90181446,0.012654489,0.002993556,1588266745.0,45.0,0.009190613,5.093592052765906,4175.0
81,81,81,super-sweep-70,,526,287,523,683,989,956,relu,adam,,,6,,,,,,,,,,,,,,,,,,,,,,,3964.0
82,82,82,dry-sweep-69,1000.0,675,400,527,485,987,989,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,8.02e-06,0.004069312,0.002961201,608.0,607.0,"{'path': 'media/graph/graph_summary_f0d8b794.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'f0d8b7944549012d2adbb4a61e69dfbaedd75de75d500be9e058813f648bb7c9'}",0.001247416,33.46448588,0.006991156,0.002821896,1588266704.0,507.0,0.006812077,6.379115926207957,4063.0
83,83,83,rural-sweep-68,1000.0,703,310,653,425,970,903,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000395401,0.003399357,0.001531904,157.0,156.0,"{'path': 'media/graph/graph_summary_fc9c0f49.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'fc9c0f49bd4c98cb6e7a3006cc8b7a79c6504ed87a74fb30df28553c285211b0'}",0.0010101860000000002,13.26451874,0.007560536,0.00238917,1588266656.0,56.0,0.006887273,5.83040050082325,3964.0
84,84,84,vital-sweep-67,1000.0,718,363,668,412,972,920,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.0027214540000000003,0.002013488,131.0,130.0,"{'path': 'media/graph/graph_summary_1dcb7f62.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '1dcb7f623ffb432e148c743ec534ffc8f73aeec3313e2b53680b9c8db53cbda5'}",-0.000702754,12.72197032,0.008689688000000001,0.003424209,1588266626.0,30.0,0.006770103,5.216755696790871,4053.0
85,85,85,legendary-sweep-66,1000.0,677,266,606,602,995,977,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.002990875,0.001594317,172.0,171.0,"{'path': 'media/graph/graph_summary_6ed32988.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '6ed32988c4c55e7292de4253f6143be4c8ec02a3d44cf0e0a410b0a577c3dd9b'}",0.000869175,13.91178727,0.00808094,0.0021217,1588266598.0,71.0,0.006714984,5.46888928394057,4123.0
86,86,86,avid-sweep-65,1000.0,693,268,596,437,976,874,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003125501,0.001379993,159.0,158.0,"{'path': 'media/graph/graph_summary_b2d160d0.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'b2d160d0af2c312008bd63e29aac2b9f1569661ac7e092f6f3bd0ffcd57e742e'}",0.000963015,13.72729468,0.008719608,0.002162486,1588266570.0,58.0,0.006245563000000001,5.590618033813436,3844.0
87,87,87,ruby-sweep-64,1000.0,715,328,516,413,973,860,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.003522434,0.001631694,137.0,136.0,"{'path': 'media/graph/graph_summary_d37f1249.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'd37f1249e09eb5eccb2dafe23ffcfe5465ffec396d27be2776df4f3253fb2785'}",0.0008859919999999998,11.7864728,0.00946966,0.002636442,1588266540.0,36.0,0.008111349,5.935009688281899,3805.0
88,88,88,playful-sweep-63,1000.0,712,396,714,461,985,863,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003031988,0.00174065,148.0,147.0,"{'path': 'media/graph/graph_summary_d7d5bd84.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'd7d5bd8429055cd1c37c15099e3d077befc2f1b8f03488b6250e82bb1a36a17a'}",0.000498056,14.40047979,0.009489417,0.002533932,1588266514.0,47.0,0.0073826,5.506349062673015,4131.0
89,89,89,laced-sweep-62,1000.0,674,365,651,406,981,818,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.003494978,0.001414951,160.0,159.0,"{'path': 'media/graph/graph_summary_431020e6.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '431020e6b77d10fe0524c97ed4bff74d6b138ff20e544362c2f40014fd9ae276'}",0.001242231,12.87157106,0.008848599,0.002252746,1588266485.0,59.0,0.00656196,5.911833894824854,3895.0
90,90,90,logical-sweep-61,1000.0,745,256,695,456,970,883,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.003157622,0.001660941,147.0,146.0,"{'path': 'media/graph/graph_summary_5df8ee98.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '5df8ee98b46fdb4258b1a5ae1af003b944f51c7181f19db8de7f626adb0c2c7d'}",0.0005222019999999999,13.52681708,0.011481602,0.0026354190000000004,1588266457.0,46.0,0.008392796,5.61927219486652,4005.0
91,91,91,volcanic-sweep-60,1000.0,538,329,553,515,993,838,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.0034783,0.0016613860000000002,133.0,132.0,"{'path': 'media/graph/graph_summary_7b0708bf.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '7b0708bf60f2b8f25853c45a0e6d8b4cae7df1ae8568eb6c09d9491ba214acd5'}",0.0007050089999999999,12.4357357,0.011731114,0.002773292,1588266428.0,32.0,0.007107423000000002,5.897711420542718,3766.0
92,92,92,hearty-sweep-59,1000.0,709,274,675,446,985,992,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.002941392,0.001732706,140.0,139.0,"{'path': 'media/graph/graph_summary_98bc3fdd.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '98bc3fdd168a77c553d7ef850e385a6593a213b27d8114dc96b9b307f72f9a4a'}",0.000209286,12.71299434,0.009820075,0.002732106,1588266401.0,39.0,0.007442221999999998,5.423460150125563,4081.0
93,93,93,solar-sweep-58,,727,320,625,434,996,883,relu,adam,,,6,,,,,,,,,,,,,,,,,,,,,,,3985.0
94,94,94,blooming-sweep-57,1000.0,671,311,635,449,991,876,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000395401,0.003027956,0.00159182,169.0,168.0,"{'path': 'media/graph/graph_summary_b96f31e6.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'b96f31e65fca71fc50f642d6ad4dc41eb900085a4e407a6783c43156cc574b2c'}",0.0008254369999999999,14.59296584,0.008311417,0.002202519,1588266357.0,68.0,0.006545066,5.502686616553772,3933.0
95,95,95,lemon-sweep-56,1000.0,733,368,744,429,985,925,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.002999172,0.00167206,156.0,155.0,"{'path': 'media/graph/graph_summary_05e58211.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '05e58211c9a2b871de8a53c3e9460b54ca6949a24c8e874a880f8e16e4c6b72a'}",0.00054652,13.31937099,0.008449245,0.002452652,1588266328.0,55.0,0.007401734,5.4764696657609635,4184.0
96,96,96,deep-sweep-55,1000.0,689,275,588,445,968,837,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.003097763,0.001577319,161.0,160.0,"{'path': 'media/graph/graph_summary_4215a4c0.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '4215a4c07c7a60ba551499ad31815b4f2a2ec149d5c3c9ac094f274f2b04fb21'}",0.000718755,13.00022626,0.010174879,0.0023790070000000003,1588266300.0,60.0,0.007313501999999999,5.565755114986644,3802.0
97,97,97,pretty-sweep-54,1000.0,699,459,727,525,997,976,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.0029045990000000003,0.001512147,159.0,158.0,"{'path': 'media/graph/graph_summary_0599163b.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '0599163b54d771bc85482e7482285ee69c4ac328e60d2ebb50b95cfa0ef35792'}",0.0008249430000000001,13.56571317,0.008727381999999999,0.002079656,1588266269.0,58.0,0.006160036,5.389433179843684,4383.0
98,98,98,wandering-sweep-53,1000.0,531,307,553,612,987,804,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000542389,0.002912319,0.001842437,135.0,134.0,"{'path': 'media/graph/graph_summary_31602148.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '31602148e8665e26a3f730f02cccaa3f348ef5f4ab9dc655a70eda6c7a56ab49'}",-0.000148853,12.80574608,0.009910332,0.003061172,1588266241.0,34.0,0.007227324,5.396590590363512,3794.0
99,99,99,zesty-sweep-52,1000.0,743,383,606,415,977,826,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.002692859,0.001486388,169.0,168.0,"{'path': 'media/graph/graph_summary_c64decfb.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'c64decfbbad1dbfa4de4a655cb64502ad1a6bbb3bf8386b580fa59473217f41c'}",0.000498044,12.96930909,0.009474341,0.002194816,1588266213.0,68.0,0.007068731,5.189276442819365,3950.0
100,100,100,solar-sweep-51,1000.0,727,303,637,437,978,847,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000137868,0.002186321,0.001026379,296.0,295.0,"{'path': 'media/graph/graph_summary_f335d555.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'f335d5552b04f666a4ffff881a482e315e9e8ee1ba80c117b4855cc44d15db54'}",0.0008976419999999998,17.83828449,0.006799397,0.00128868,1588266184.0,195.0,0.005628696,4.675811159574347,3929.0
101,101,101,vocal-sweep-50,1000.0,748,305,710,461,994,869,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000439335,0.003046004,0.001472657,168.0,167.0,"{'path': 'media/graph/graph_summary_01921301.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '0192130161431b8099f409ef3603e18db41703e9a6265ebfa3981a3a2f4b2da3'}",0.000950857,13.5168438,0.0076124780000000015,0.0020951470000000003,1588266152.0,67.0,0.006105541999999999,5.519061514424351,4087.0
102,102,102,denim-sweep-49,1000.0,723,356,569,400,993,991,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000395401,0.0030250040000000004,0.001465758,169.0,168.0,"{'path': 'media/graph/graph_summary_1d457324.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '1d4573244e11ca6cc8581f175b31f345b3415dfe278f1e30b0521d7f6f4ff9e9'}",0.000895508,12.89151645,0.009146252,0.0021294960000000003,1588266124.0,68.0,0.007370825,5.500003636362435,4032.0
103,103,103,warm-sweep-48,1000.0,745,431,702,574,985,955,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.000320275,0.0034154190000000003,0.001724413,194.0,193.0,"{'path': 'media/graph/graph_summary_43c95eaf.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '43c95eafd0ffa6bb4c5f21fb7982ca3a8b7b9d09ebfcffe3df8554de3203f2af'}",0.0014010779999999998,15.13551474,0.009870763,0.002014341,1588266093.0,93.0,0.007366131999999998,5.844158622077262,4392.0
104,104,104,tough-sweep-47,1000.0,733,351,654,412,989,943,relu,adam,relu,128.0,6,0.0005,0.001,,,,,,,0.00048815,0.0027886240000000004,0.001524832,153.0,152.0,"{'path': 'media/graph/graph_summary_6a91e61a.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '6a91e61a6f4495b6e13835feadfb637281d4a8ddbbdde7da19e758c564595167'}",0.000274212,12.47263765,0.00946629,0.002514412,1588266062.0,52.0,0.008114946,5.280742372053384,4082.0
