apartmentFloor,floors,fullArea,rooms,type,year,deptFreePrice,energyClass,propertyOwnership,population,avgAge,total_age_18,total_educated,lower_high_education,higher_high_education,median_income,lower_income_class,mid_income_class,high_income_class,total_purchasing_power,total_households,density,own_households,rent_households,median_income_household,low_incomeclass_households,mid_incomeclass_households,high_incomeclass_households,household_purchasing_power,total_buildings,flats,avg_size,apartment_buildings,total_jobs,employed,unemployed,students,pensioners,bus,store,doctor,school,sports
3,3,48,2,1,1985,194000,6,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
6,7,58,2,1,1977,248000,6,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
6,6,60,2,1,1979,187000,6,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
2,3,57,2,1,1982,233000,7,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,3,80,3,1,1982,290000,7,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
3,6,71,3,1,1986,268000,6,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
3,4,73,3,1,1981,276000,4,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,4,117,4,1,1981,355000,4,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
5,6,31,1,1,1986,170000,6,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
3,3,34,1,1,1983,166000,6,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
5,6,69,3,1,1980,220150,5,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,3,58,3,1,1983,220000,5,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
2,3,86,4,1,1981,290000,5,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
3,5,49,2,1,1979,168000,6,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
-1,2,98,3,3,1982,250000,5,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
6,6,87,4,1,1983,291000,5,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,2,99,4,3,1982,370000,4,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,4,39,2,1,1980,176000,5,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,1,49,2,3,1981,210000,4,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
3,4,80,3,1,1981,216000,6,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
3,5,40,1,1,1977,165000,6,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
5,5,49,2,1,1979,169000,6,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
2,3,26,1,1,1984,140000,6,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
-1,2,85,3,3,1986,302178,5,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,6,72,3,1,1983,180000,6,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
5,5,49,2,1,1978,232000,6,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
2,4,31,1,1,1984,132000,5,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
2,7,33,1,1,1979,138400,6,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
2,3,57,2,1,1982,237850,7,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,2,49,2,1,1981,190000,4,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
2,4,80,3,1,1981,260000,4,2,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
1,2,96,4,3,1986,337000,5,1,4797,44,4128,3181,738,766,22067,711,2390,903,97526019,2644,33.3,1363,1237,29771,628,1394,550,94327307,214,2778,57.6,2682,4741,2004,243,321,1349,128.5,200.5,252.66666666666666,648.6666666666666,1101.6666666666667
5,7,54.5,3,1,1995,327000,4,1,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
7,7,68.5,3,1,1965,328000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
7,7,68.5,3,1,1965,328000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
5,7,54.5,3,1,1995,327000,4,1,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
7,7,68.5,3,1,1965,328000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
4,7,56.5,2,1,1995,319000,4,1,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
3,7,50.5,2,1,1966,302000,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
3,7,50.5,2,1,1966,302000,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,2,154.5,4,1,1937,750000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,2,154.5,4,1,1937,750000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
6,7,47,2,1,1995,290000,4,1,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
3,7,46,2,1,1927,319000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
3,6,40,2,1,1995,259000,4,1,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,6,57.4,2,1,1927,339000,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
7,8,53,3,1,1937,363000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
4,7,52,2,1,1995,335000,4,1,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
5,7,41.1,1,1,1937,269000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
3,7,55.5,2,1,1995,345000,4,1,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,7,48,1,1,1927,303000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,8,27,1,1,1962,177001,7,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
6,6,23,1,1,1935,176500,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
6,7,29,1,1,1926,213000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
4,7,17,1,1,1938,180000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
4,8,33,1,1,1937,200500,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
3,3,27,1,1,1937,188000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,7,29,1,1,1929,216000,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,7,28,1,1,1931,195000,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
3,4,25,1,1,1927,221500,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
1,7,28,1,1,1928,175000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,3,36,1,1,1941,177000,7,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
3,6,32,1,1,1938,190000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,6,50,1,1,1928,321000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
6,8,26,1,1,1927,215000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
4,7,18,1,1,1938,188000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
1,6,54,1,1,1928,325000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
5,7,28,1,1,1932,206000,5,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
7,7,23,1,1,1927,160800,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
7,8,44,1,1,1927,325000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
6,7,39,1,1,1937,241000,7,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
4,7,26,1,1,1928,173010,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
4,7,26,1,1,1928,200000,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
2,7,25,1,1,1927,162000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
4,7,24,1,1,1927,195000,6,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
7,7,36,2,1,1927,248500,4,2,12436,38,11858,10011,2400,2544,22007,2247,7290,2483,288047384,8903,28.7,3116,5554,26213,2437,4830,1719,286281633,226,9718,39.4,9718,9514,8168,955,860,1509,104.63636363636364,140.2058823529412,1002.3529411764706,482.38235294117646,578.6764705882352
